"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-08-30","2020","08","30","","22.4","","14.0","","18.2","","0.0","","0.2","","","","","","","","","","31","","35",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-08-31","2020","08","31","","23.8","","12.7","","18.3","","0.0","","0.3","","","","","","","","","","12","","39",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-09-01","2020","09","01","","28.0","","19.2","","23.6","","0.0","","5.6","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-09-02","2020","09","02","","28.0","","16.4","","22.2","","0.0","","4.2","","","","","","","","","","28","","42",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-09-03","2020","09","03","","27.8","","12.8","","20.3","","0.0","","2.3","","","","","","","","","","16","","40",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-09-04","2020","09","04","","21.7","","13.2","","17.5","","0.5","","0.0","","","","","","","","","","25","","44",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-09-05","2020","09","05","","21.2","","12.0","","16.6","","1.4","","0.0","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-09-06","2020","09","06","","21.9","","7.6","","14.8","","3.2","","0.0","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-09-07","2020","09","07","","24.5","","14.2","","19.4","","0.0","","1.4","","","","","","","","","","18","","46",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-09-08","2020","09","08","","15.3","","13.4","","14.4","","3.6","","0.0","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-09-09","2020","09","09","","17.6","","13.4","","15.5","","2.5","","0.0","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-09-10","2020","09","10","","18.7","","12.1","","15.4","","2.6","","0.0","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-09-11","2020","09","11","","18.8","","8.1","","13.5","","4.5","","0.0","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-09-12","2020","09","12","","20.3","","7.8","","14.1","","3.9","","0.0","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-09-13","2020","09","13","","25.4","","14.2","","19.8","","0.0","","1.8","","","","","","","","","","26","","47",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-09-14","2020","09","14","","17.0","","6.0","","11.5","","6.5","","0.0","","","","","","","","","","31","","32",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-09-15","2020","09","15","","18.9","","5.3","","12.1","","5.9","","0.0","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-09-16","2020","09","16","","24.8","","13.2","","19.0","","0.0","","1.0","","","","","","","","","","21","","39",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-09-17","2020","09","17","","18.5","","7.6","","13.1","","4.9","","0.0","","","","","","","","","","32","","35",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-09-18","2020","09","18","","15.2","","4.2","","9.7","","8.3","","0.0","","","","","","","","","","36","","38",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-09-19","2020","09","19","","15.1","","1.8","","8.5","","9.5","","0.0","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-09-20","2020","09","20","","16.4","","4.9","","10.7","","7.3","","0.0","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-09-21","2020","09","21","","19.8","","3.6","","11.7","","6.3","","0.0","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-09-22","2020","09","22","","21.7","","5.7","","13.7","","4.3","","0.0","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-09-23","2020","09","23","","26.5","","11.9","","19.2","","0.0","","1.2","","","","","","","","","","29","","38",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-09-24","2020","09","24","","26.2","","8.9","","17.6","","0.4","","0.0","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-09-25","2020","09","25","","26.1","","12.8","","19.5","","0.0","","1.5","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-09-26","2020","09","26","","25.6","","13.3","","19.5","","0.0","","1.5","","","","","","","","","","19","","31",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-09-27","2020","09","27","","25.8","","18.9","","22.4","","0.0","","4.4","","","","","","","","","","19","","36",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-09-28","2020","09","28","","26.3","","14.5","","20.4","","0.0","","2.4","","","","","","","","","","18","","39",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-09-29","2020","09","29","","19.0","","12.6","","15.8","","2.2","","0.0","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-09-30","2020","09","30","","18.2","","10.2","","14.2","","3.8","","0.0","","","","","","","","","","25","","49",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-10-01","2020","10","01","","17.4","","8.8","","13.1","","4.9","","0.0","","","","","","","","","","30","","33",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-10-02","2020","10","02","","14.6","","5.1","","9.9","","8.1","","0.0","","","","","","","","","","33","","33",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-10-03","2020","10","03","","14.0","","2.7","","8.4","","9.6","","0.0","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-10-04","2020","10","04","","10.8","","5.2","","8.0","","10.0","","0.0","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-10-05","2020","10","05","","15.5","","8.0","","11.8","","6.2","","0.0","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-10-06","2020","10","06","","18.5","","5.1","","11.8","","6.2","","0.0","","","","","","","","","","19","","35",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-10-07","2020","10","07","","18.2","","9.5","","13.9","","4.1","","0.0","","","","","","","","","","29","","67",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-10-08","2020","10","08","","14.0","","3.8","","8.9","","9.1","","0.0","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-10-09","2020","10","09","","17.1","","1.7","","9.4","","8.6","","0.0","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-10-10","2020","10","10","","22.1","","7.3","","14.7","","3.3","","0.0","","","","","","","","","","31","","44",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-10-11","2020","10","11","","11.7","","2.7","","7.2","","10.8","","0.0","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-10-12","2020","10","12","","16.0","","5.7","","10.9","","7.1","","0.0","","","","","","","","","","12","","39",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-10-13","2020","10","13","","18.1","","10.2","","14.2","","3.8","","0.0","","","","","","","","","","30","","34",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-10-14","2020","10","14","","17.3","","7.4","","12.4","","5.6","","0.0","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-10-15","2020","10","15","","16.3","","7.9","","12.1","","5.9","","0.0","","","","","","","","","","24","","35",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-10-16","2020","10","16","","11.8","","3.0","","7.4","","10.6","","0.0","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-10-17","2020","10","17","","13.3","","-0.3","","6.5","","11.5","","0.0","","","","","","","","","","20","","32",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-10-18","2020","10","18","","13.1","","6.0","","9.6","","8.4","","0.0","","","","","","","","","","19","","33",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-10-19","2020","10","19","","7.6","","5.5","","6.6","","11.4","","0.0","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-10-20","2020","10","20","","10.7","","5.4","","8.1","","9.9","","0.0","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-10-21","2020","10","21","","16.5","","5.6","","11.1","","6.9","","0.0","","","","","","","","","","29","","42",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-10-22","2020","10","22","","11.9","","7.7","","9.8","","8.2","","0.0","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-10-23","2020","10","23","","24.0","","8.2","","16.1","","1.9","","0.0","","","","","","","","","","20","","49",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-10-24","2020","10","24","","8.2","","1.5","","4.9","","13.1","","0.0","","","","","","","","","","31","","43",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-10-25","2020","10","25","","6.9","","0.8","","3.9","","14.1","","0.0","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-10-26","2020","10","26","","7.7","","2.5","","5.1","","12.9","","0.0","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-10-27","2020","10","27","","5.5","","1.7","","3.6","","14.4","","0.0","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-10-28","2020","10","28","","11.2","","1.8","","6.5","","11.5","","0.0","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-10-29","2020","10","29","","10.1","","1.6","","5.9","","12.1","","0.0","","","","","","","","","","4","","33",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-10-30","2020","10","30","","2.4","","-3.9","","-0.8","","18.8","","0.0","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-10-31","2020","10","31","","5.8","","-6.5","","-0.4","","18.4","","0.0","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-11-01","2020","11","01","","11.1","","-0.7","","5.2","","12.8","","0.0","","","","","","","","","","20","","53",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-11-02","2020","11","02","","6.6","","-2.9","","1.9","","16.1","","0.0","","","","","","","","","","34","","50",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-11-03","2020","11","03","","6.6","","2.8","","4.7","","13.3","","0.0","","","","","","","","","","29","","33",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-11-04","2020","11","04","","17.9","","0.3","","9.1","","8.9","","0.0","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-11-05","2020","11","05","","17.7","","10.2","","14.0","","4.0","","0.0","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-11-06","2020","11","06","","20.6","","4.1","","12.4","","5.6","","0.0","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-11-07","2020","11","07","","21.4","","7.8","","14.6","","3.4","","0.0","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-11-08","2020","11","08","","21.9","","3.6","","12.8","","5.2","","0.0","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-11-09","2020","11","09","","20.9","","6.5","","13.7","","4.3","","0.0","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-11-10","2020","11","10","","23.6","","6.6","","15.1","","2.9","","0.0","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-11-11","2020","11","11","","17.9","","5.3","","11.6","","6.4","","0.0","","","","","","","","","","19","","35",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-11-12","2020","11","12","","10.0","","0.7","","5.4","","12.6","","0.0","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-11-13","2020","11","13","","8.4","","0.9","","4.7","","13.3","","0.0","","","","","","","","","","30","","34",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-11-14","2020","11","14","","8.0","","2.0","","5.0","","13.0","","0.0","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-11-15","2020","11","15","","12.2","","3.8","","8.0","","10.0","","0.0","","","","","","","","","","23","","72",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-11-16","2020","11","16","","4.3","","2.2","","3.3","","14.7","","0.0","","","","","","","","","","26","","48",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-11-17","2020","11","17","","3.0","","-6.4","","-1.7","","19.7","","0.0","","","","","","","","","","33","","42",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-11-18","2020","11","18","","0.6","","-6.7","","-3.1","","21.1","","0.0","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-11-19","2020","11","19","","14.7","","0.6","","7.7","","10.3","","0.0","","","","","","","","","","23","","40",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-11-20","2020","11","20","","17.3","","5.8","","11.6","","6.4","","0.0","","","","","","","","","","27","","42",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-11-21","2020","11","21","","5.8","","0.7","","3.3","","14.7","","0.0","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-11-22","2020","11","22","","1.1","","-2.0","","-0.5","","18.5","","0.0","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-11-23","2020","11","23","","3.2","","-1.4","","0.9","","17.1","","0.0","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-11-24","2020","11","24","","1.1","","-2.3","","-0.6","","18.6","","0.0","","","","","","","","","","12","","33",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-11-25","2020","11","25","","6.2","","0.5","","3.4","","14.6","","0.0","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-11-26","2020","11","26","","10.8","","5.8","","8.3","","9.7","","0.0","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-11-27","2020","11","27","","7.5","","5.0","","6.3","","11.7","","0.0","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-11-28","2020","11","28","","6.7","","2.7","","4.7","","13.3","","0.0","","","","","","","","","","23","","37",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-11-29","2020","11","29","","10.5","","0.0","","5.3","","12.7","","0.0","","","","","","","","","","23","","33",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-11-30","2020","11","30","","4.8","","-0.8","","2.0","","16.0","","0.0","","","","","","","","","","34","","54",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-12-01","2020","12","01","","-0.6","","-2.5","","-1.6","","19.6","","0.0","","","","","","","","","","32","","50",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-12-02","2020","12","02","","3.7","","-1.9","","0.9","","17.1","","0.0","","","","","","","","","","32","","48",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-12-03","2020","12","03","","3.9","","-0.8","","1.6","","16.4","","0.0","","","","","","","","","","22","","41",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-12-04","2020","12","04","","3.2","","-0.1","","1.6","","16.4","","0.0","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-12-05","2020","12","05","","1.2","","-4.6","","-1.7","","19.7","","0.0","","","","","","","","","","35","","52",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-12-06","2020","12","06","","0.1","","-5.8","","-2.9","","20.9","","0.0","","","","","","","","","","34","","39",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-12-07","2020","12","07","","-1.5","","-6.2","","-3.9","","21.9","","0.0","","","","","","","","","","35","","44",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-12-08","2020","12","08","","1.2","","-8.3","","-3.6","","21.6","","0.0","","","","","","","","","","31","","46",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-12-09","2020","12","09","","3.8","","-0.2","","1.8","","16.2","","0.0","","","","","","","","","","25","","37",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-12-10","2020","12","10","","4.5","","-1.6","","1.5","","16.5","","0.0","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-12-11","2020","12","11","","7.9","","-2.2","","2.9","","15.1","","0.0","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-12-12","2020","12","12","","8.2","","2.3","","5.3","","12.7","","0.0","","","","","","","","","","27","","54",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-12-13","2020","12","13","","5.5","","-1.3","","2.1","","15.9","","0.0","","","","","","","","","","27","","50",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-12-14","2020","12","14","","1.5","","-2.6","","-0.6","","18.6","","0.0","","","","","","","","","","27","","68",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-12-15","2020","12","15","","-2.7","","-8.8","","-5.8","","23.8","","0.0","","","","","","","","","","28","","41",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-12-16","2020","12","16","","-7.1","","-10.4","","-8.8","","26.8","","0.0","","","","","","","","","","8","","46",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-12-17","2020","12","17","","-2.6","","-8.6","","-5.6","","23.6","","0.0","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-12-18","2020","12","18","","-1.4","","-10.6","","-6.0","","24.0","","0.0","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-12-19","2020","12","19","","1.7","","-5.6","","-2.0","","20.0","","0.0","","","","","","","","","","20","","41",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-12-20","2020","12","20","","4.0","","0.6","","2.3","","15.7","","0.0","","","","","","","","","","27","","41",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-12-21","2020","12","21","","3.5","","-1.6","","1.0","","17.0","","0.0","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-12-22","2020","12","22","","2.2","","-0.3","","1.0","","17.0","","0.0","","","","","","","","","","27","","65",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-12-23","2020","12","23","","6.2","","0.3","","3.3","","14.7","","0.0","","","","","","","","","","18","","42",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-12-24","2020","12","24","","9.0","","-2.4","","3.3","","14.7","","0.0","","","","","","","","","","20","","65",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-12-25","2020","12","25","","-1.0","","-5.4","","-3.2","","21.2","","0.0","","","","","","","","","","31","","57",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-12-26","2020","12","26","","-2.8","","-5.0","","-3.9","","21.9","","0.0","","","","","","","","","","26","","59",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-12-27","2020","12","27","","1.5","","-3.2","","-0.9","","18.9","","0.0","","","","","","","","","","15","","37",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-12-28","2020","12","28","","4.0","","-3.7","","0.2","","17.8","","0.0","","","","","","","","","","26","","81",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-12-29","2020","12","29","","-1.6","","-5.5","","-3.6","","21.6","","0.0","","","","","","","","","","28","","42",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-12-30","2020","12","30","","4.7","","-4.8","","-0.1","","18.1","","0.0","","","","","","","","","","28","","63",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2020-12-31","2020","12","31","","1.3","","-3.6","","-1.2","","19.2","","0.0","","","","","","","","","","28","","57",""
