Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time (LST),Year,Month,Day,Time (LST),Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Dir (10s deg),Wind Spd (km/h),Visibility Flag,Stn Press (kPa),Wind Chill
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-01 0:00,2021,2,1,0:00,-10.7,-18.1,55,2,10,M,99.65,-16
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-01 1:00,2021,2,1,1:00,-11.7,-17.9,61,31,10,M,99.64,-17
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-01 2:00,2021,2,1,2:00,-12.4,-18.1,63,32,12,M,99.63,-19
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-01 3:00,2021,2,1,3:00,-11.8,-17.5,63,33,7,M,99.62,-16
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-01 4:00,2021,2,1,4:00,-11.5,-17.4,62,34,8,M,99.59,-16
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-01 5:00,2021,2,1,5:00,-11.3,-17.6,60,34,8,M,99.58,-16
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-01 6:00,2021,2,1,6:00,-11,-16.7,63,32,12,M,99.6,-17
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-01 7:00,2021,2,1,7:00,-11.5,-17.1,64,32,14,M,99.63,-18
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-01 8:00,2021,2,1,8:00,-11.3,-16.8,64,31,12,M,99.65,-17
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-01 9:00,2021,2,1,9:00,-10.9,-17.8,57,33,10,M,99.65,-16
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-01 10:00,2021,2,1,10:00,-9.3,-17.5,52,33,8,M,99.63,-14
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-01 11:00,2021,2,1,11:00,-8,-17.3,48,2,10,M,99.6,-13
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-01 12:00,2021,2,1,12:00,-6.8,-16.4,47,32,10,M,99.52,-11
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-01 13:00,2021,2,1,13:00,-5.6,-14.7,49,33,11,M,99.43,-10
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-01 14:00,2021,2,1,14:00,-4.8,-14.4,47,36,9,M,99.35,-9
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-01 15:00,2021,2,1,15:00,-3.9,-13.6,47,32,15,M,99.34,-9
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-01 16:00,2021,2,1,16:00,-4.9,-15.7,43,36,9,M,99.37,-9
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-01 17:00,2021,2,1,17:00,-5.5,-14.2,51,31,19,M,99.39,-12
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-01 18:00,2021,2,1,18:00,-7.1,-14.9,54,31,15,M,99.42,-13
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-01 19:00,2021,2,1,19:00,-7.2,-15.5,52,32,20,M,99.43,-14
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-01 20:00,2021,2,1,20:00,-7,-14.7,54,33,18,M,99.42,-14
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-01 21:00,2021,2,1,21:00,-7.3,-14.5,57,31,12,M,99.41,-13
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-01 22:00,2021,2,1,22:00,-7.4,-14.6,57,31,12,M,99.4,-13
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-01 23:00,2021,2,1,23:00,-7.4,-15.3,54,31,13,M,99.37,-13
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-02 0:00,2021,2,2,0:00,-7.8,-15.6,54,32,12,M,99.34,-13
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-02 1:00,2021,2,2,1:00,-8.2,-16.1,54,33,12,M,99.29,-14
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-02 2:00,2021,2,2,2:00,-9.8,-16.6,58,30,17,M,99.25,-17
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-02 3:00,2021,2,2,3:00,-9.5,-16.2,59,32,20,M,99.2,-17
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-02 4:00,2021,2,2,4:00,-9.6,-16,60,32,13,M,99.21,-16
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-02 5:00,2021,2,2,5:00,-10.2,-15.8,64,32,19,M,99.19,-18
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-02 6:00,2021,2,2,6:00,-10.2,-15.8,64,31,14,M,99.18,-17
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-02 7:00,2021,2,2,7:00,-9.7,-15.4,64,31,17,M,99.18,-17
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-02 8:00,2021,2,2,8:00,-9.9,-15,66,32,26,M,99.1,-19
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-02 9:00,2021,2,2,9:00,-8.6,-14.3,64,33,18,M,99.02,-16
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-02 10:00,2021,2,2,10:00,-6.9,-13.1,62,32,21,M,98.93,-14
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-02 11:00,2021,2,2,11:00,-5.9,-13.1,57,34,25,M,98.89,-13
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-02 12:00,2021,2,2,12:00,-4.7,-12.9,53,33,19,M,98.76,-11
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-02 13:00,2021,2,2,13:00,-3.3,-11.1,55,33,26,M,98.65,-10
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-02 14:00,2021,2,2,14:00,-2.5,-10.1,56,32,27,M,98.62,-9
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-02 15:00,2021,2,2,15:00,-1.7,-9.2,57,31,28,M,98.59,-8
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-02 16:00,2021,2,2,16:00,-1.6,-8.2,61,31,27,M,98.58,-8
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-02 17:00,2021,2,2,17:00,-1.3,-7,65,32,32,M,98.56,-8
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-02 18:00,2021,2,2,18:00,-1.8,-6.8,69,31,30,M,98.6,-9
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-02 19:00,2021,2,2,19:00,-1.5,-8.1,61,32,37,M,98.56,-9
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-02 20:00,2021,2,2,20:00,-1.9,-8.5,61,32,30,M,98.53,-9
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-02 21:00,2021,2,2,21:00,-1.8,-8.2,62,33,40,M,98.52,-10
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-02 22:00,2021,2,2,22:00,-2.7,-8.4,65,32,40,M,98.51,-11
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-02 23:00,2021,2,2,23:00,-3.4,-9.1,65,32,39,M,98.49,-12
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-03 0:00,2021,2,3,0:00,-4.6,-10,66,32,39,M,98.47,-13
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-03 1:00,2021,2,3,1:00,-5.4,-10.7,66,32,38,M,98.43,-14
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-03 2:00,2021,2,3,2:00,-6.1,-11.1,68,33,39,M,98.44,-15
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-03 3:00,2021,2,3,3:00,-6.9,-11.7,69,33,32,M,98.47,-16
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-03 4:00,2021,2,3,4:00,-7.7,-12.1,71,33,35,M,98.46,-17
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-03 5:00,2021,2,3,5:00,-8.3,-12.7,71,32,35,M,98.48,-18
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-03 6:00,2021,2,3,6:00,-8.4,-12.8,71,32,36,M,98.52,-18
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-03 7:00,2021,2,3,7:00,-8.1,-13.2,67,32,33,M,98.59,-17
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-03 8:00,2021,2,3,8:00,-7.7,-13.2,65,33,36,M,98.59,-17
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-03 9:00,2021,2,3,9:00,-7.7,-13,66,33,30,M,98.61,-17
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-03 10:00,2021,2,3,10:00,-6.4,-13.4,58,32,32,M,98.65,-15
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-03 11:00,2021,2,3,11:00,-4.9,-13.5,51,31,26,M,98.69,-12
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-03 12:00,2021,2,3,12:00,-2.6,-13.1,45,30,28,M,98.68,-10
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-03 13:00,2021,2,3,13:00,-1.5,-11.7,46,30,28,M,98.64,-8
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-03 14:00,2021,2,3,14:00,-1.8,-10.4,52,31,38,M,98.63,-10
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-03 15:00,2021,2,3,15:00,-0.9,-9.1,54,31,34,M,98.65,-8
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-03 16:00,2021,2,3,16:00,-1.2,-9.4,54,31,34,M,98.68,-8
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-03 17:00,2021,2,3,17:00,-1.9,-10.1,54,31,29,M,98.7,-9
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-03 18:00,2021,2,3,18:00,-2.7,-9.6,59,31,28,M,98.71,-10
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-03 19:00,2021,2,3,19:00,-2.9,-8.9,63,31,33,M,98.73,-11
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-03 20:00,2021,2,3,20:00,-2.9,-8.1,67,31,33,M,98.76,-11
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-03 21:00,2021,2,3,21:00,-3,-7.8,70,31,30,M,98.85,-10
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-03 22:00,2021,2,3,22:00,-3.4,-7.9,71,30,24,M,98.88,-10
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-03 23:00,2021,2,3,23:00,-3.9,-8,73,30,24,M,98.89,-11
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-04 0:00,2021,2,4,0:00,-4.1,-8.1,74,31,25,M,98.91,-11
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-04 1:00,2021,2,4,1:00,-4.3,-8.5,73,31,21,M,98.91,-11
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-04 2:00,2021,2,4,2:00,-3.8,-8.5,70,32,22,M,98.95,-10
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-04 3:00,2021,2,4,3:00,-3.9,-8.8,69,29,17,M,98.99,-10
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-04 4:00,2021,2,4,4:00,-4.3,-8.7,72,31,22,M,99.01,-11
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-04 5:00,2021,2,4,5:00,-4.6,-8.7,73,31,19,M,99.04,-11
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-04 6:00,2021,2,4,6:00,-5.1,-7.9,80,29,12,M,99.05,-10
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-04 7:00,2021,2,4,7:00,-7.3,-9.7,83,32,6,M,99.03,-10
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-04 8:00,2021,2,4,8:00,-7.6,-9.2,88,20,10,M,99.09,-12
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-04 9:00,2021,2,4,9:00,-3.7,-6.5,81,20,14,M,99.11,-9
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-04 10:00,2021,2,4,10:00,-1.2,-5.9,70,21,15,M,99.09,-6
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-04 11:00,2021,2,4,11:00,0.2,-6.2,62,26,20,M,99.09,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-04 12:00,2021,2,4,12:00,2.2,-7,51,23,7,M,99,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-04 13:00,2021,2,4,13:00,3.5,-7.7,44,19,14,M,98.87,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-04 14:00,2021,2,4,14:00,4.3,-7.5,42,21,20,M,98.81,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-04 15:00,2021,2,4,15:00,3.5,-9.9,37,20,18,M,98.74,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-04 16:00,2021,2,4,16:00,3,-6.5,50,21,18,M,98.63,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-04 17:00,2021,2,4,17:00,0.8,-5.2,64,17,17,M,98.54,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-04 18:00,2021,2,4,18:00,-0.2,-4.7,71,19,14,M,98.52,-4
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-04 19:00,2021,2,4,19:00,-0.5,-3.6,80,18,14,M,98.41,-5
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-04 20:00,2021,2,4,20:00,-0.6,-3.1,83,17,14,M,98.3,-5
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-04 21:00,2021,2,4,21:00,-0.1,-4.2,74,15,10,M,98.02,-3
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-04 22:00,2021,2,4,22:00,0.6,-3.6,73,16,13,M,97.97,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-04 23:00,2021,2,4,23:00,1.4,-3.1,72,13,18,M,97.8,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-05 0:00,2021,2,5,0:00,1.8,-2.3,75,18,21,M,97.73,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-05 1:00,2021,2,5,1:00,-0.2,-2,88,17,18,M,97.57,-5
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-05 2:00,2021,2,5,2:00,-0.3,-1,95,15,16,M,97.35,-5
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-05 3:00,2021,2,5,3:00,1.2,0.4,94,17,23,M,97.14,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-05 4:00,2021,2,5,4:00,1.2,0.4,94,18,28,M,97.01,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-05 5:00,2021,2,5,5:00,1.2,0.3,93,19,28,M,96.92,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-05 6:00,2021,2,5,6:00,1.6,0.8,94,22,24,M,96.87,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-05 7:00,2021,2,5,7:00,1,-1.7,83,23,31,M,96.91,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-05 8:00,2021,2,5,8:00,-0.4,-3.6,79,24,35,M,97.05,-7
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-05 9:00,2021,2,5,9:00,-1.1,-5.3,73,23,35,M,97.16,-8
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-05 10:00,2021,2,5,10:00,-2.3,-6.7,72,22,37,M,97.26,-10
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-05 11:00,2021,2,5,11:00,-2.7,-6.8,74,23,26,M,97.36,-10
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-05 12:00,2021,2,5,12:00,-3.4,-7.6,72,22,31,M,97.4,-11
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-05 13:00,2021,2,5,13:00,-3.6,-9,66,22,35,M,97.44,-12
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-05 14:00,2021,2,5,14:00,-4.4,-9.9,65,23,32,M,97.5,-12
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-05 15:00,2021,2,5,15:00,-5.1,-10.8,65,22,27,M,97.62,-13
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-05 16:00,2021,2,5,16:00,-5.8,-11.5,64,23,21,M,97.73,-13
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-05 17:00,2021,2,5,17:00,-6.5,-12.6,62,23,26,M,97.83,-14
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-05 18:00,2021,2,5,18:00,-7.5,-13.3,64,23,28,M,97.9,-16
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-05 19:00,2021,2,5,19:00,-7.6,-15.2,55,24,18,M,97.93,-14
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-05 20:00,2021,2,5,20:00,-7.9,-14.6,59,24,17,M,97.96,-15
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-05 21:00,2021,2,5,21:00,-7.7,-13.3,64,23,25,M,98.01,-16
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-05 22:00,2021,2,5,22:00,-7.7,-14,61,23,23,M,98.05,-15
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-05 23:00,2021,2,5,23:00,-7.4,-13.4,63,24,22,M,98.08,-15
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-06 0:00,2021,2,6,0:00,-7.5,-13.8,61,24,20,M,98.05,-15
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-06 1:00,2021,2,6,1:00,-7.3,-13.4,62,23,22,M,98.03,-15
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-06 2:00,2021,2,6,2:00,-7.9,-13.5,65,24,13,M,98.06,-14
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-06 3:00,2021,2,6,3:00,-8.2,-13.9,64,23,17,M,98.12,-15
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-06 4:00,2021,2,6,4:00,-8.3,-13.8,65,24,15,M,98.2,-15
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-06 5:00,2021,2,6,5:00,-8.5,-13.7,66,23,18,M,98.29,-16
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-06 6:00,2021,2,6,6:00,-9.2,-13.3,72,23,22,M,98.37,-17
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-06 7:00,2021,2,6,7:00,-9.3,-13.2,73,22,23,M,98.46,-18
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-06 8:00,2021,2,6,8:00,-9.3,-13,75,23,19,M,98.57,-17
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-06 9:00,2021,2,6,9:00,-8.8,-12.7,74,21,27,M,98.65,-18
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-06 10:00,2021,2,6,10:00,-8.4,-12.3,73,23,19,M,98.74,-16
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-06 11:00,2021,2,6,11:00,-7.7,-12.4,69,24,18,M,98.85,-15
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-06 12:00,2021,2,6,12:00,-7.4,-13,65,24,16,M,98.89,-14
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-06 13:00,2021,2,6,13:00,-7,-13.8,59,25,29,M,98.97,-15
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-06 14:00,2021,2,6,14:00,-6.8,-14,57,25,30,M,99.06,-15
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-06 15:00,2021,2,6,15:00,-6.5,-13.8,56,26,28,M,99.1,-15
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-06 16:00,2021,2,6,16:00,-6.5,-13.5,58,24,18,M,99.21,-13
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2021-02-06 17:00,2021,2,6,17:00,-6.8,-13.9,57,23,25,M,99.25,-15
